bucket,gsc_action,url,live_status,redirect_location,final_url,final_status,canonical,robots,priority,url_kind,recommended_action,canonical_slug,gsc_impressions,bing_impressions,gsc_position,note,error
08_monitor_bing_redirect_only,No GSC action; monitor Bing/export later,https://daily-life-hacks.com/oatmeal-vs-grits-fiber-content-guide,301,https://www.daily-life-hacks.com/oatmeal-vs-grits-fiber-content/,https://www.daily-life-hacks.com/oatmeal-vs-grits-fiber-content/,200,https://www.daily-life-hacks.com/oatmeal-vs-grits-fiber-content/,"index, follow, max-image-preview:large, max-snippet:-1",P2,legacy_redirect,validate_legacy_301_target,oatmeal-vs-grits-fiber-content,,4,,Bing-only noncanonical URL redirects correctly.,
08_monitor_bing_redirect_only,No GSC action; monitor Bing/export later,https://daily-life-hacks.com/baked-cod-lemon-capers-green-beans,301,https://www.daily-life-hacks.com/baked-cod-lemon-capers-green-beans/,https://www.daily-life-hacks.com/baked-cod-lemon-capers-green-beans/,200,https://www.daily-life-hacks.com/baked-cod-lemon-capers-green-beans/,"index, follow, max-image-preview:large, max-snippet:-1",P2,article,validate_current_301_to_canonical_url,baked-cod-lemon-capers-green-beans,,3,,Bing-only noncanonical URL redirects correctly.,
08_monitor_bing_redirect_only,No GSC action; monitor Bing/export later,https://daily-life-hacks.com/gut-health-tea-peppermint-ginger,301,https://www.daily-life-hacks.com/gut-health-tea-peppermint-ginger/,https://www.daily-life-hacks.com/gut-health-tea-peppermint-ginger/,200,https://www.daily-life-hacks.com/gut-health-tea-peppermint-ginger/,"index, follow, max-image-preview:large, max-snippet:-1",P2,article,validate_current_301_to_canonical_url,gut-health-tea-peppermint-ginger,,3,,Bing-only noncanonical URL redirects correctly.,
08_monitor_bing_redirect_only,No GSC action; monitor Bing/export later,https://daily-life-hacks.com/high-fiber-hummus-recipe-homemade,301,https://www.daily-life-hacks.com/high-fiber-hummus-recipe-homemade/,https://www.daily-life-hacks.com/high-fiber-hummus-recipe-homemade/,200,https://www.daily-life-hacks.com/high-fiber-hummus-recipe-homemade/,"index, follow, max-image-preview:large, max-snippet:-1",P2,article,validate_current_301_to_canonical_url,high-fiber-hummus-recipe-homemade,,3,,Bing-only noncanonical URL redirects correctly.,
08_monitor_bing_redirect_only,No GSC action; monitor Bing/export later,https://daily-life-hacks.com/high-fiber-raspberry-jam-recipe-chia,301,https://www.daily-life-hacks.com/high-fiber-raspberry-jam-recipe-chia/,https://www.daily-life-hacks.com/high-fiber-raspberry-jam-recipe-chia/,200,https://www.daily-life-hacks.com/high-fiber-raspberry-jam-recipe-chia/,"index, follow, max-image-preview:large, max-snippet:-1",P2,article,validate_current_301_to_canonical_url,high-fiber-raspberry-jam-recipe-chia,,3,,Bing-only noncanonical URL redirects correctly.,
08_monitor_bing_redirect_only,No GSC action; monitor Bing/export later,https://daily-life-hacks.com/high-fiber-smoothies-for-kids-picky-eaters,301,https://www.daily-life-hacks.com/high-fiber-smoothies-for-kids-picky-eaters/,https://www.daily-life-hacks.com/high-fiber-smoothies-for-kids-picky-eaters/,200,https://www.daily-life-hacks.com/high-fiber-smoothies-for-kids-picky-eaters/,"index, follow, max-image-preview:large, max-snippet:-1",P2,article,validate_current_301_to_canonical_url,high-fiber-smoothies-for-kids-picky-eaters,,3,,Bing-only noncanonical URL redirects correctly.,
08_monitor_bing_redirect_only,No GSC action; monitor Bing/export later,https://daily-life-hacks.com/how-to-freeze-bananas-for-smoothies,301,https://www.daily-life-hacks.com/how-to-freeze-bananas-for-smoothies/,https://www.daily-life-hacks.com/how-to-freeze-bananas-for-smoothies/,200,https://www.daily-life-hacks.com/how-to-freeze-bananas-for-smoothies/,"index, follow, max-image-preview:large, max-snippet:-1",P2,article,validate_current_301_to_canonical_url,how-to-freeze-bananas-for-smoothies,,3,,Bing-only noncanonical URL redirects correctly.,
08_monitor_bing_redirect_only,No GSC action; monitor Bing/export later,https://daily-life-hacks.com/costco-rotisserie-chicken-meal-ideas-dinner,301,https://www.daily-life-hacks.com/costco-rotisserie-chicken-meal-ideas-dinner/,https://www.daily-life-hacks.com/costco-rotisserie-chicken-meal-ideas-dinner/,200,https://www.daily-life-hacks.com/costco-rotisserie-chicken-meal-ideas-dinner/,"index, follow, max-image-preview:large, max-snippet:-1",P2,article,validate_current_301_to_canonical_url,costco-rotisserie-chicken-meal-ideas-dinner,,2,,Bing-only noncanonical URL redirects correctly.,
08_monitor_bing_redirect_only,No GSC action; monitor Bing/export later,https://daily-life-hacks.com/gluten-free-sourdough-discard-pizza-dough,301,https://www.daily-life-hacks.com/gluten-free-sourdough-discard-pizza-dough/,https://www.daily-life-hacks.com/gluten-free-sourdough-discard-pizza-dough/,200,https://www.daily-life-hacks.com/gluten-free-sourdough-discard-pizza-dough/,"index, follow, max-image-preview:large, max-snippet:-1",P2,article,validate_current_301_to_canonical_url,gluten-free-sourdough-discard-pizza-dough,,2,,Bing-only noncanonical URL redirects correctly.,
08_monitor_bing_redirect_only,No GSC action; monitor Bing/export later,https://daily-life-hacks.com/healthy-homemade-indian-salad-dressing-recipes,301,https://www.daily-life-hacks.com/healthy-homemade-indian-salad-dressing-recipes/,https://www.daily-life-hacks.com/healthy-homemade-indian-salad-dressing-recipes/,200,https://www.daily-life-hacks.com/healthy-homemade-indian-salad-dressing-recipes/,"index, follow, max-image-preview:large, max-snippet:-1",P2,article,validate_current_301_to_canonical_url,healthy-homemade-indian-salad-dressing-recipes,,2,,Bing-only noncanonical URL redirects correctly.,
08_monitor_bing_redirect_only,No GSC action; monitor Bing/export later,https://daily-life-hacks.com/high-fiber-pizza-crust-cauliflower,301,https://www.daily-life-hacks.com/high-fiber-pizza-crust-cauliflower/,https://www.daily-life-hacks.com/high-fiber-pizza-crust-cauliflower/,200,https://www.daily-life-hacks.com/high-fiber-pizza-crust-cauliflower/,"index, follow, max-image-preview:large, max-snippet:-1",P2,article,validate_current_301_to_canonical_url,high-fiber-pizza-crust-cauliflower,,2,,Bing-only noncanonical URL redirects correctly.,
08_monitor_bing_redirect_only,No GSC action; monitor Bing/export later,https://daily-life-hacks.com/high-fiber-yogurt-parfait-for-breakfast,301,https://www.daily-life-hacks.com/high-fiber-yogurt-parfait-for-breakfast/,https://www.daily-life-hacks.com/high-fiber-yogurt-parfait-for-breakfast/,200,https://www.daily-life-hacks.com/high-fiber-yogurt-parfait-for-breakfast/,"index, follow, max-image-preview:large, max-snippet:-1",P2,article,validate_current_301_to_canonical_url,high-fiber-yogurt-parfait-for-breakfast,,2,,Bing-only noncanonical URL redirects correctly.,
08_monitor_bing_redirect_only,No GSC action; monitor Bing/export later,https://daily-life-hacks.com/high-protein-bagel-sandwich-ideas-lunch,301,https://www.daily-life-hacks.com/high-protein-bagel-sandwich-ideas-lunch/,https://www.daily-life-hacks.com/high-protein-bagel-sandwich-ideas-lunch/,200,https://www.daily-life-hacks.com/high-protein-bagel-sandwich-ideas-lunch/,"index, follow, max-image-preview:large, max-snippet:-1",P2,article,validate_current_301_to_canonical_url,high-protein-bagel-sandwich-ideas-lunch,,2,,Bing-only noncanonical URL redirects correctly.,
08_monitor_bing_redirect_only,No GSC action; monitor Bing/export later,https://daily-life-hacks.com/popcorn-vs-potato-chips-fiber-comparison,301,https://www.daily-life-hacks.com/popcorn-vs-potato-chips-fiber-comparison/,https://www.daily-life-hacks.com/popcorn-vs-potato-chips-fiber-comparison/,200,https://www.daily-life-hacks.com/popcorn-vs-potato-chips-fiber-comparison/,"index, follow, max-image-preview:large, max-snippet:-1",P2,article,validate_current_301_to_canonical_url,popcorn-vs-potato-chips-fiber-comparison,,2,,Bing-only noncanonical URL redirects correctly.,
08_monitor_bing_redirect_only,No GSC action; monitor Bing/export later,https://daily-life-hacks.com/batch-cooking-for-beginners-weekly-guide,301,https://www.daily-life-hacks.com/batch-cooking-for-beginners-weekly-guide/,https://www.daily-life-hacks.com/batch-cooking-for-beginners-weekly-guide/,200,https://www.daily-life-hacks.com/batch-cooking-for-beginners-weekly-guide/,"index, follow, max-image-preview:large, max-snippet:-1",P2,article,validate_current_301_to_canonical_url,batch-cooking-for-beginners-weekly-guide,,1,,Bing-only noncanonical URL redirects correctly.,
08_monitor_bing_redirect_only,No GSC action; monitor Bing/export later,https://daily-life-hacks.com/comparing-fiber-content-different-pizza-crusts,301,https://www.daily-life-hacks.com/comparing-fiber-content-different-pizza-crusts/,https://www.daily-life-hacks.com/comparing-fiber-content-different-pizza-crusts/,200,https://www.daily-life-hacks.com/comparing-fiber-content-different-pizza-crusts/,"index, follow, max-image-preview:large, max-snippet:-1",P2,article,validate_current_301_to_canonical_url,comparing-fiber-content-different-pizza-crusts,,1,,Bing-only noncanonical URL redirects correctly.,
08_monitor_bing_redirect_only,No GSC action; monitor Bing/export later,https://daily-life-hacks.com/good-source-of-fiber-label-meaning,301,https://www.daily-life-hacks.com/good-source-of-fiber-label-meaning/,https://www.daily-life-hacks.com/good-source-of-fiber-label-meaning/,200,https://www.daily-life-hacks.com/good-source-of-fiber-label-meaning/,"index, follow, max-image-preview:large, max-snippet:-1",P2,article,validate_current_301_to_canonical_url,good-source-of-fiber-label-meaning,,1,,Bing-only noncanonical URL redirects correctly.,
08_monitor_bing_redirect_only,No GSC action; monitor Bing/export later,https://daily-life-hacks.com/healthy-egg-sandwich-add-ins-toppings,301,https://www.daily-life-hacks.com/healthy-egg-sandwich-add-ins-toppings/,https://www.daily-life-hacks.com/healthy-egg-sandwich-add-ins-toppings/,200,https://www.daily-life-hacks.com/healthy-egg-sandwich-add-ins-toppings/,"index, follow, max-image-preview:large, max-snippet:-1",P2,article,validate_current_301_to_canonical_url,healthy-egg-sandwich-add-ins-toppings,,1,,Bing-only noncanonical URL redirects correctly.,
08_monitor_bing_redirect_only,No GSC action; monitor Bing/export later,https://daily-life-hacks.com/healthy-homemade-dumpling-wrapper-recipe,301,https://www.daily-life-hacks.com/healthy-homemade-dumpling-wrapper-recipe/,https://www.daily-life-hacks.com/healthy-homemade-dumpling-wrapper-recipe/,200,https://www.daily-life-hacks.com/healthy-homemade-dumpling-wrapper-recipe/,"index, follow, max-image-preview:large, max-snippet:-1",P2,article,validate_current_301_to_canonical_url,healthy-homemade-dumpling-wrapper-recipe,,1,,Bing-only noncanonical URL redirects correctly.,
08_monitor_bing_redirect_only,No GSC action; monitor Bing/export later,https://daily-life-hacks.com/healthy-turkey-meatballs-meal-prep,301,https://www.daily-life-hacks.com/healthy-turkey-meatballs-meal-prep/,https://www.daily-life-hacks.com/healthy-turkey-meatballs-meal-prep/,200,https://www.daily-life-hacks.com/healthy-turkey-meatballs-meal-prep/,"index, follow, max-image-preview:large, max-snippet:-1",P2,article,validate_current_301_to_canonical_url,healthy-turkey-meatballs-meal-prep,,1,,Bing-only noncanonical URL redirects correctly.,
08_monitor_bing_redirect_only,No GSC action; monitor Bing/export later,https://daily-life-hacks.com/hidden-sugars-popular-summer-salad-dressings,301,https://www.daily-life-hacks.com/hidden-sugars-popular-summer-salad-dressings/,https://www.daily-life-hacks.com/hidden-sugars-popular-summer-salad-dressings/,200,https://www.daily-life-hacks.com/hidden-sugars-popular-summer-salad-dressings/,"index, follow, max-image-preview:large, max-snippet:-1",P2,article,validate_current_301_to_canonical_url,hidden-sugars-popular-summer-salad-dressings,,1,,Bing-only noncanonical URL redirects correctly.,
08_monitor_bing_redirect_only,No GSC action; monitor Bing/export later,https://daily-life-hacks.com/high-fiber-popcorn-toppings-healthy,301,https://www.daily-life-hacks.com/high-fiber-popcorn-toppings-healthy/,https://www.daily-life-hacks.com/high-fiber-popcorn-toppings-healthy/,200,https://www.daily-life-hacks.com/high-fiber-popcorn-toppings-healthy/,"index, follow, max-image-preview:large, max-snippet:-1",P2,article,validate_current_301_to_canonical_url,high-fiber-popcorn-toppings-healthy,,1,,Bing-only noncanonical URL redirects correctly.,
08_monitor_bing_redirect_only,No GSC action; monitor Bing/export later,https://daily-life-hacks.com/how-to-meal-prep-on-a-budget-for-one-person,301,https://www.daily-life-hacks.com/how-to-meal-prep-on-a-budget-for-one-person/,https://www.daily-life-hacks.com/how-to-meal-prep-on-a-budget-for-one-person/,200,https://www.daily-life-hacks.com/how-to-meal-prep-on-a-budget-for-one-person/,"index, follow, max-image-preview:large, max-snippet:-1",P2,article,validate_current_301_to_canonical_url,how-to-meal-prep-on-a-budget-for-one-person,,1,,Bing-only noncanonical URL redirects correctly.,
08_monitor_bing_redirect_only,No GSC action; monitor Bing/export later,https://daily-life-hacks.com/pear-salad-with-walnuts-fiber-rich,301,https://www.daily-life-hacks.com/pear-salad-with-walnuts-fiber-rich/,https://www.daily-life-hacks.com/pear-salad-with-walnuts-fiber-rich/,200,https://www.daily-life-hacks.com/pear-salad-with-walnuts-fiber-rich/,"index, follow, max-image-preview:large, max-snippet:-1",P2,article,validate_current_301_to_canonical_url,pear-salad-with-walnuts-fiber-rich,,1,,Bing-only noncanonical URL redirects correctly.,
08_monitor_bing_redirect_only,No GSC action; monitor Bing/export later,https://daily-life-hacks.com/whole-wheat-vs-white-pasta-fiber,301,https://www.daily-life-hacks.com/whole-wheat-vs-white-pasta-fiber/,https://www.daily-life-hacks.com/whole-wheat-vs-white-pasta-fiber/,200,https://www.daily-life-hacks.com/whole-wheat-vs-white-pasta-fiber/,"index, follow, max-image-preview:large, max-snippet:-1",P2,article,validate_current_301_to_canonical_url,whole-wheat-vs-white-pasta-fiber,,1,,Bing-only noncanonical URL redirects correctly.,
08_monitor_bing_redirect_only,No GSC action; monitor Bing/export later,https://daily-life-hacks.com/zinc-containing-foods-weekly-meals,301,https://www.daily-life-hacks.com/zinc-containing-foods-weekly-meals/,https://www.daily-life-hacks.com/zinc-containing-foods-weekly-meals/,200,https://www.daily-life-hacks.com/zinc-containing-foods-weekly-meals/,"index, follow, max-image-preview:large, max-snippet:-1",P2,article,validate_current_301_to_canonical_url,zinc-containing-foods-weekly-meals,,1,,Bing-only noncanonical URL redirects correctly.,
09_expected_gone_no_action,No GSC action unless URL regains impressions,https://www.daily-life-hacks.com/tag/homeorganization/,410,,https://www.daily-life-hacks.com/tag/homeorganization/,410,,,P2,legacy_gone,keep_410_noindex,,2,,6.5,Legacy URL is intentionally gone.,
